function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function
1,0,2,2,2,0,0,0,1,4,4,2,0,26,3,0,8,139,96,43,10,0.6906474820143885,0.30935251798561153,0.014388489208633094,0.02877697841726619,0.18705035971223022,0.0,0.014388489208633094,0.0,0.07194244604316546,3,0.0,python,fprimex/zdesk,ZendeskAPI.problems_autocomplete
1,0,3,3,1,0,0,0,1,2,2,3,0,15,3,0,3,62,42,20,8,0.6774193548387096,0.3225806451612903,0.016129032258064516,0.03225806451612903,0.24193548387096775,0.0,0.04838709677419355,0.0,0.12903225806451613,2,0.0,python,helixyte/everest,get_nested_attribute
1,0,3,3,0,0,0,0,1,1,1,3,0,14,1,0,1,45,31,14,6,0.6888888888888889,0.3111111111111111,0.0,0.022222222222222223,0.3111111111111111,0.0,0.06666666666666667,0.0,0.13333333333333333,1,0.0,python,scott-griffiths/bitstring,ConstBitStream.peek
1,0,4,4,0,1,0,0,1,6,6,4,6,30,2,0,8,138,93,45,14,0.6739130434782609,0.32608695652173914,0.007246376811594203,0.043478260869565216,0.21739130434782608,0.0,0.028985507246376812,0.0,0.10144927536231885,2,0.0,python,shunsukeaihara/pyssp,lpr_kurtosis
1,0,1,1,0,0,0,0,1,4,4,1,0,17,1,0,2,66,46,20,9,0.696969696969697,0.30303030303030304,0.0,0.06060606060606061,0.25757575757575757,0.0,0.015151515151515152,0.0,0.13636363636363635,1,0.0,python,hazelcast/hazelcast-python-client,MultiMap.contains_key
1,0,8,8,1,3,0,0,1,11,11,8,0,47,7,0,11,223,150,73,10,0.672645739910314,0.3273542600896861,0.017937219730941704,0.04932735426008968,0.21076233183856502,0.0,0.03587443946188341,0.0,0.04484304932735426,5,0.0,python,pzs741/TEDT,list_mapping
1,0,8,8,1,1,0,0,1,6,6,8,0,32,6,0,4,135,91,44,14,0.674074074074074,0.32592592592592595,0.014814814814814815,0.044444444444444446,0.23703703703703705,0.0,0.05925925925925926,0.0,0.1037037037037037,3,0.0,python,codenerix/django-codenerix,objectatrib
1,0,4,4,1,0,0,0,1,8,8,4,1,29,2,0,8,129,88,41,10,0.6821705426356589,0.3178294573643411,0.007751937984496124,0.06201550387596899,0.2248062015503876,0.0,0.031007751937984496,0.0,0.07751937984496124,2,0.0,python,praekelt/django-moderator,CommentAdmin.queryset
1,0,14,14,8,0,0,0,2,22,22,14,7,146,14,0,13,544,370,174,16,0.6801470588235294,0.31985294117647056,0.014705882352941176,0.04044117647058824,0.26838235294117646,0.0,0.025735294117647058,0.0,0.029411764705882353,9,0.0,python,DataDog/integrations-core,Server.send_message_with_response
1,0,1,1,2,0,0,0,3,1,1,1,0,14,3,0,3,62,42,20,7,0.6774193548387096,0.3225806451612903,0.03225806451612903,0.016129032258064516,0.22580645161290322,0.0,0.016129032258064516,0.0,0.11290322580645161,3,0.0,python,Erotemic/utool,safe_listget
1,0,1,1,0,0,0,0,1,1,1,1,0,16,1,0,12,95,70,25,7,0.7368421052631579,0.2631578947368421,0.0,0.010526315789473684,0.16842105263157894,0.0,0.010526315789473684,0.0,0.07368421052631578,1,0.0,python,LuqueDaniel/pybooru,DanbooruApi_Mixin.post_flag_list
1,0,0,0,0,0,0,0,1,5,5,0,0,20,1,0,1,81,52,29,14,0.6419753086419753,0.35802469135802467,0.0,0.06172839506172839,0.24691358024691357,0.0,0.0,0.0,0.1728395061728395,1,0.0,python,pybel/pybel,NetworkManager.has_name_version
1,0,5,5,2,0,0,0,1,5,5,5,1,31,3,0,3,116,78,38,10,0.6724137931034483,0.3275862068965517,0.017241379310344827,0.04310344827586207,0.2672413793103448,0.0,0.04310344827586207,0.0,0.08620689655172414,3,0.0,python,larsmans/seqlearn,validate_lengths
1,0,3,3,1,0,0,0,1,4,4,3,0,14,2,0,4,70,46,24,9,0.6571428571428571,0.34285714285714286,0.014285714285714285,0.05714285714285714,0.2,0.0,0.04285714285714286,0.0,0.12857142857142856,2,0.0,python,thomasballinger/trellocardupdate,TrelloUpdater.ask_for_board_id
1,0,12,12,0,3,0,0,0,15,15,12,5,73,4,0,18,318,219,99,10,0.6886792452830188,0.3113207547169811,0.009433962264150943,0.04716981132075472,0.22955974842767296,0.0,0.03773584905660377,0.0,0.031446540880503145,4,0.0,python,atztogo/phonopy,write_dftbp
1,0,6,6,1,0,0,0,1,8,8,6,0,45,3,0,15,218,152,66,10,0.6972477064220184,0.30275229357798167,0.0045871559633027525,0.03669724770642202,0.20642201834862386,0.0,0.027522935779816515,0.0,0.045871559633027525,2,0.0,python,bcbio/bcbio-nextgen,_write_config_file
1,0,3,3,0,0,0,0,1,5,5,3,0,24,1,0,2,90,60,30,9,0.6666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.26666666666666666,0.0,0.03333333333333333,0.0,0.1,1,0.0,python,illagrenan/django-upload-path,auto_cleaned_path_stripped_uuid4
1,0,0,0,0,0,0,0,1,1,1,0,0,15,1,0,3,54,41,13,7,0.7592592592592593,0.24074074074074073,0.0,0.018518518518518517,0.2777777777777778,0.0,0.0,0.0,0.12962962962962962,1,0.0,python,openeemeter/eeweather,ISDStation.load_tmy3_hourly_temp_data
1,0,3,3,3,0,0,0,1,6,6,3,0,22,4,0,7,109,70,39,11,0.6422018348623854,0.3577981651376147,0.027522935779816515,0.05504587155963303,0.2018348623853211,0.0,0.027522935779816515,0.0,0.10091743119266056,4,0.0,python,wummel/linkchecker,from_text
2,0,12,12,4,0,0,0,3,16,16,12,0,110,9,0,11,407,282,125,13,0.6928746928746928,0.3071253071253071,0.009828009828009828,0.03931203931203931,0.2702702702702703,0.0,0.029484029484029485,0.0,0.03194103194103194,5,0.0,python,4Catalyzer/flask-resty,Api.add_resource
1,0,8,8,1,0,0,0,0,3,3,8,1,44,3,0,3,147,101,46,10,0.6870748299319728,0.3129251700680272,0.006802721088435374,0.02040816326530612,0.29931972789115646,0.0,0.05442176870748299,0.0,0.06802721088435375,2,0.0,python,google/grr,GRRHunt.ProcessClientResourcesStats
1,0,6,6,4,0,0,0,5,14,14,6,2,61,9,0,20,357,237,120,15,0.6638655462184874,0.33613445378151263,0.011204481792717087,0.0392156862745098,0.17086834733893558,0.0,0.01680672268907563,0.0,0.04201680672268908,5,0.0,python,GoogleCloudPlatform/cloud-debug-python,PythonBreakpoint._BreakpointEvent
1,0,6,6,0,2,0,0,1,9,9,6,0,53,7,0,2,204,136,68,14,0.6666666666666666,0.3333333333333333,0.00980392156862745,0.04411764705882353,0.25980392156862747,0.0,0.029411764705882353,0.0,0.06862745098039216,3,0.0,python,epfl-lts2/pygsp,IOMixIn.from_networkx
1,0,30,30,1,2,0,0,0,31,31,30,3,238,4,0,47,927,655,272,11,0.7065803667745415,0.29341963322545844,0.003236245954692557,0.03344120819848975,0.25674217907227614,0.0,0.032362459546925564,0.0,0.011866235167206042,4,0.0,python,apple/turicreate,StyleTransfer.export_coreml
1,0,9,9,3,1,0,0,3,6,6,9,0,47,7,0,24,305,211,94,13,0.6918032786885245,0.3081967213114754,0.013114754098360656,0.019672131147540985,0.1540983606557377,0.0,0.029508196721311476,0.0,0.04262295081967213,5,0.0,python,SuperCowPowers/workbench,VTQuery.execute
1,0,13,13,3,0,0,0,0,4,4,13,2,69,5,0,12,272,186,86,11,0.6838235294117647,0.3161764705882353,0.011029411764705883,0.014705882352941176,0.2536764705882353,0.0,0.04779411764705882,0.0,0.04044117647058824,4,0.0,python,brentp/cruzdb,Genome.create_url
1,0,0,0,0,0,0,0,1,1,1,0,0,12,1,0,6,69,53,16,8,0.7681159420289855,0.2318840579710145,0.0,0.014492753623188406,0.17391304347826086,0.0,0.0,0.0,0.11594202898550725,1,0.0,python,cameronbwhite/Flask-CAS,create_cas_login_url
1,0,0,0,0,0,0,0,1,1,1,0,0,10,1,0,1,34,26,8,6,0.7647058823529411,0.23529411764705882,0.0,0.029411764705882353,0.29411764705882354,0.0,0.0,0.0,0.17647058823529413,1,0.0,python,poppy-project/pypot,simxSetFloatingParameter
1,0,7,7,1,2,0,0,1,10,10,7,0,52,4,0,9,206,145,61,14,0.7038834951456311,0.2961165048543689,0.014563106796116505,0.04854368932038835,0.2524271844660194,0.0,0.03398058252427184,0.0,0.06796116504854369,4,0.0,python,SiLab-Bonn/pyBAR,get_charge
1,0,0,0,1,0,0,0,0,3,3,0,0,11,2,0,4,69,45,24,10,0.6521739130434783,0.34782608695652173,0.014492753623188406,0.043478260869565216,0.15942028985507245,0.0,0.0,0.0,0.14492753623188406,2,0.0,python,QualiSystems/cloudshell-networking-devices,ConfigurationRunner._validate_configuration_type
1,0,10,10,1,2,0,0,1,7,7,10,1,40,4,0,4,154,103,51,10,0.6688311688311688,0.33116883116883117,0.01948051948051948,0.045454545454545456,0.2597402597402597,0.0,0.06493506493506493,0.0,0.06493506493506493,4,0.0,python,openmicroanalysis/pyxray,convert_formula_to_atomic_fractions
1,0,2,2,0,0,0,0,1,2,2,2,1,12,1,0,2,50,33,17,7,0.66,0.34,0.0,0.04,0.24,0.0,0.04,0.0,0.14,1,0.0,python,GoogleCloudPlatform/appengine-gcs-client,posix_to_dt_str
1,0,1,1,0,0,0,0,1,2,2,1,0,14,1,0,2,58,39,19,9,0.6724137931034483,0.3275862068965517,0.0,0.034482758620689655,0.2413793103448276,0.0,0.017241379310344827,0.0,0.15517241379310345,1,0.0,python,philgyford/django-spectator,WorkMixin.get_work_kind
1,0,9,9,2,2,0,0,1,19,19,9,5,100,10,0,14,434,291,143,17,0.6705069124423964,0.3294930875576037,0.009216589861751152,0.04377880184331797,0.2304147465437788,0.0,0.020737327188940093,0.0,0.03917050691244239,5,0.0,python,diging/tethne,write_documents
1,0,3,3,1,0,0,0,0,1,1,3,0,23,3,0,3,83,59,24,8,0.7108433734939759,0.2891566265060241,0.012048192771084338,0.012048192771084338,0.27710843373493976,0.0,0.03614457831325301,0.0,0.0963855421686747,2,0.0,python,StanfordVL/robosuite,Keyboard.on_release
1,0,8,8,2,0,0,0,3,6,6,8,0,55,3,0,26,314,221,93,12,0.7038216560509554,0.2961783439490446,0.006369426751592357,0.01910828025477707,0.1751592356687898,0.0,0.025477707006369428,0.0,0.03821656050955414,3,0.0,python,PlaidWeb/Publ,View._get_count_pagination
1,0,10,10,4,0,1,0,1,10,10,10,0,60,7,0,23,314,220,94,11,0.7006369426751592,0.29936305732484075,0.01592356687898089,0.03184713375796178,0.1910828025477707,0.0,0.03184713375796178,0.0,0.03503184713375796,6,0.0,python,aiven/pghoard,PGHoard.check_backup_count_and_state
1,0,0,0,1,0,0,0,0,1,1,0,0,10,2,0,1,39,26,13,8,0.6666666666666666,0.3333333333333333,0.02564102564102564,0.02564102564102564,0.2564102564102564,0.0,0.0,0.0,0.20512820512820512,2,0.0,python,njharman/die,Roll.remove_die
1,0,2,2,0,2,0,0,0,2,2,2,0,23,3,0,1,81,56,25,11,0.691358024691358,0.30864197530864196,0.024691358024691357,0.024691358024691357,0.2839506172839506,0.0,0.024691358024691357,0.0,0.13580246913580246,3,0.0,python,androguard/androguard,Session.get_classes
1,0,3,3,0,1,0,0,0,3,3,3,0,27,2,0,3,93,65,28,9,0.6989247311827957,0.3010752688172043,0.010752688172043012,0.03225806451612903,0.2903225806451613,0.0,0.03225806451612903,0.0,0.0967741935483871,2,0.0,python,10gen/mongo-orchestration,ReplicaSet.restart
1,0,1,1,1,0,0,0,0,1,1,1,0,11,2,0,3,53,36,17,9,0.6792452830188679,0.32075471698113206,0.018867924528301886,0.018867924528301886,0.20754716981132076,0.0,0.018867924528301886,0.0,0.16981132075471697,2,0.0,python,onnx/onnxmltools,register_shape_calculator
1,0,1,1,0,0,0,0,0,3,3,1,0,14,1,0,4,69,48,21,9,0.6956521739130435,0.30434782608695654,0.0,0.043478260869565216,0.2028985507246377,0.0,0.014492753623188406,0.0,0.13043478260869565,1,0.0,python,skoczen/will,RoomsPlugin.list_rooms
1,0,1,1,0,0,0,0,1,2,2,1,0,18,1,0,2,67,47,20,8,0.7014925373134329,0.29850746268656714,0.0,0.029850746268656716,0.26865671641791045,0.0,0.014925373134328358,0.0,0.11940298507462686,1,0.0,python,metric-learn/metric-learn,_PairsClassifierMixin.decision_function
1,0,0,0,0,0,0,0,0,12,12,0,0,56,1,0,26,330,234,96,10,0.7090909090909091,0.2909090909090909,0.0,0.03636363636363636,0.1696969696969697,0.0,0.0,0.0,0.030303030303030304,1,0.0,python,Autodesk/aomi,secretfile_args
1,0,17,17,3,1,0,0,0,16,16,17,4,114,6,0,17,440,300,140,12,0.6818181818181818,0.3181818181818182,0.00909090909090909,0.03636363636363636,0.2590909090909091,0.0,0.038636363636363635,0.0,0.02727272727272727,5,0.0,python,tanghaibao/jcvi,insertionpairs
1,0,3,3,1,0,0,0,1,10,10,3,4,57,2,0,6,234,160,74,13,0.6837606837606838,0.3162393162393162,0.004273504273504274,0.042735042735042736,0.24358974358974358,0.0,0.01282051282051282,0.0,0.05555555555555555,2,0.0,python,satellogic/telluric,_stack_bands
1,0,0,0,1,1,0,0,2,1,1,0,0,10,3,0,3,47,32,15,8,0.6808510638297872,0.3191489361702128,0.0425531914893617,0.02127659574468085,0.2127659574468085,0.0,0.0,0.0,0.1702127659574468,3,0.0,python,materialsvirtuallab/monty,WildCard.match
1,0,0,0,0,1,0,0,0,2,2,0,0,14,2,0,2,57,39,18,8,0.6842105263157895,0.3157894736842105,0.017543859649122806,0.03508771929824561,0.24561403508771928,0.0,0.0,0.0,0.14035087719298245,2,0.0,python,bfrog/whizzer,MsgPackProtocol.data
1,0,3,3,1,0,0,0,1,16,16,3,0,64,2,0,13,272,190,82,11,0.6985294117647058,0.3014705882352941,0.003676470588235294,0.058823529411764705,0.23529411764705882,0.0,0.011029411764705883,0.0,0.04044117647058824,2,0.0,python,csparpa/pyowm,OWM25.weather_at_places_in_bbox
1,0,8,8,8,3,0,0,0,26,26,8,2,99,14,0,26,506,333,173,18,0.658102766798419,0.34189723320158105,0.021739130434782608,0.05138339920948617,0.1956521739130435,0.0,0.015810276679841896,0.0,0.03557312252964427,12,0.0,python,allenai/allennlp,create_serialization_dir
1,0,6,6,3,0,0,0,4,7,7,6,0,43,6,0,24,265,180,85,15,0.6792452830188679,0.32075471698113206,0.011320754716981131,0.026415094339622643,0.16226415094339622,0.0,0.022641509433962263,0.0,0.05660377358490566,4,0.0,python,senseobservationsystems/commonsense-python-lib,SenseAPI.OauthAuthorizeApplication
1,0,2,2,2,0,0,0,1,2,2,2,0,17,3,0,3,71,46,25,9,0.647887323943662,0.352112676056338,0.028169014084507043,0.028169014084507043,0.23943661971830985,0.0,0.028169014084507043,0.0,0.1267605633802817,3,0.0,python,geertj/gruvi,Stream.close
1,0,5,5,2,0,0,0,2,8,8,5,0,54,3,0,6,205,138,67,10,0.6731707317073171,0.32682926829268294,0.00975609756097561,0.03902439024390244,0.2634146341463415,0.0,0.024390243902439025,0.0,0.04878048780487805,3,0.0,python,angr/angr,CallingConventionAnalysis._analyze_function
1,0,0,0,0,0,0,0,1,1,1,0,1,27,1,0,2,87,62,25,9,0.7126436781609196,0.28735632183908044,0.0,0.011494252873563218,0.3103448275862069,0.0,0.0,0.0,0.10344827586206896,1,0.0,python,zalando/patroni,Retry.copy
1,0,4,4,0,1,0,0,1,7,7,4,0,56,2,0,2,194,137,57,8,0.7061855670103093,0.29381443298969073,0.005154639175257732,0.03608247422680412,0.28865979381443296,0.0,0.020618556701030927,0.0,0.041237113402061855,2,0.0,python,bihealth/vcfpy,QuotedStringSplitter.run
1,0,8,8,3,1,0,0,0,4,4,8,0,36,6,0,10,163,110,53,11,0.6748466257668712,0.32515337423312884,0.024539877300613498,0.024539877300613498,0.22085889570552147,0.0,0.049079754601226995,0.0,0.06748466257668712,5,0.0,python,dtmilano/AndroidViewClient,ViewClient.__updateNavButtons
1,0,0,0,0,0,0,0,1,2,2,0,0,11,1,0,2,47,31,16,10,0.6595744680851063,0.3404255319148936,0.0,0.0425531914893617,0.23404255319148937,0.0,0.0,0.0,0.2127659574468085,1,0.0,python,thunder-project/thunder,Series.min
1,0,5,5,1,0,0,0,1,8,8,5,1,28,2,0,6,135,89,46,9,0.6592592592592592,0.34074074074074073,0.007407407407407408,0.05925925925925926,0.2074074074074074,0.0,0.037037037037037035,0.0,0.06666666666666667,2,0.0,python,bokeh/bokeh,read_url
1,0,1,1,2,0,0,0,0,7,7,1,2,30,3,0,11,159,107,52,11,0.6729559748427673,0.3270440251572327,0.012578616352201259,0.0440251572327044,0.18867924528301888,0.0,0.006289308176100629,0.0,0.06918238993710692,3,0.0,python,inspirehep/inspire-crawler,get_job_logs
1,0,0,0,0,0,0,0,0,3,3,0,0,13,1,0,2,54,38,16,7,0.7037037037037037,0.2962962962962963,0.0,0.05555555555555555,0.24074074074074073,0.0,0.0,0.0,0.12962962962962962,1,0.0,python,mozilla/python-zeppelin,MarkdownConverter.convert
1,0,17,17,26,2,0,0,16,26,26,17,0,150,40,0,40,750,489,261,15,0.652,0.348,0.037333333333333336,0.034666666666666665,0.2,0.0,0.02266666666666667,0.0,0.02,29,0.0,python,fabiocaccamo/django-maintenance-mode,need_maintenance_response
1,0,3,3,1,1,0,0,0,6,6,3,0,39,3,0,7,161,116,45,13,0.7204968944099379,0.2795031055900621,0.012422360248447204,0.037267080745341616,0.2422360248447205,0.0,0.018633540372670808,0.0,0.08074534161490683,3,0.0,python,BD2KGenomics/toil-scripts,download_shared_files
1,0,4,4,0,0,0,0,1,5,5,4,0,21,1,0,4,89,60,29,8,0.6741573033707865,0.3258426966292135,0.0,0.056179775280898875,0.23595505617977527,0.0,0.0449438202247191,0.0,0.0898876404494382,1,0.0,python,Jayin/ETipsService,WyuNews.get_news_content
1,0,7,7,0,1,0,0,0,4,4,7,2,40,2,0,12,200,144,56,9,0.72,0.28,0.005,0.02,0.2,0.0,0.035,0.0,0.045,2,0.0,python,dlintott/gns3-converter,Node.add_slot_ports
1,0,1,1,0,0,0,0,1,4,4,1,0,11,1,0,1,51,32,19,9,0.6274509803921569,0.37254901960784315,0.0,0.0784313725490196,0.21568627450980393,0.0,0.0196078431372549,0.0,0.17647058823529413,1,0.0,python,mila/pyoo,VerticalCellRange.__get_values
1,0,0,0,0,0,0,0,1,1,1,0,0,10,1,0,1,43,29,14,10,0.6744186046511628,0.32558139534883723,0.0,0.023255813953488372,0.23255813953488372,0.0,0.0,0.0,0.23255813953488372,1,0.0,python,DAI-Lab/Copulas,Edge.sort_edge
1,0,0,0,1,0,0,0,1,2,2,0,1,12,2,0,2,58,38,20,10,0.6551724137931034,0.3448275862068966,0.017241379310344827,0.034482758620689655,0.20689655172413793,0.0,0.0,0.0,0.1724137931034483,2,0.0,python,kodexlab/reliure,Optionable.get_option_value
1,0,1,1,0,0,0,0,1,3,3,1,0,21,1,0,3,76,56,20,9,0.7368421052631579,0.2631578947368421,0.0,0.039473684210526314,0.27631578947368424,0.0,0.013157894736842105,0.0,0.11842105263157894,1,0.0,python,numenta/htmresearch,_sampleRange
1,0,0,0,0,0,0,0,1,2,2,0,0,12,1,0,1,50,35,15,8,0.7,0.3,0.0,0.04,0.24,0.0,0.0,0.0,0.16,1,0.0,python,opennode/waldur-core,CreationTimeStatsView.list
1,0,27,27,7,2,0,0,2,51,51,27,1,237,16,0,64,1177,802,375,15,0.6813933729821581,0.318606627017842,0.0076465590484282074,0.04333050127442651,0.20135938827527614,0.0,0.022939677145284623,0.0,0.012744265080713678,10,0.0,python,jtwhite79/pyemu,setup_sfr_reach_parameters
1,0,10,10,3,0,0,0,2,11,11,10,0,61,6,0,7,244,163,81,10,0.6680327868852459,0.3319672131147541,0.012295081967213115,0.045081967213114756,0.25,0.0,0.040983606557377046,0.0,0.040983606557377046,4,0.0,python,data61/clkhash,IntegerSpec.validate
2,0,7,7,2,0,0,0,1,21,21,7,9,67,4,0,22,346,229,117,16,0.661849710982659,0.33815028901734107,0.005780346820809248,0.06069364161849711,0.1936416184971098,0.0,0.02023121387283237,0.0,0.046242774566473986,3,0.0,python,TaylorSMarks/playsound,_playsoundWin
1,0,0,0,0,0,0,0,1,3,3,0,0,12,1,0,4,67,45,22,11,0.6716417910447762,0.3283582089552239,0.0,0.04477611940298507,0.1791044776119403,0.0,0.0,0.0,0.16417910447761194,1,0.0,python,clusterpoint/python-client-api,Response.get_content_string
1,0,0,0,0,0,0,0,0,2,2,0,0,17,1,0,4,72,52,20,9,0.7222222222222222,0.2777777777777778,0.0,0.027777777777777776,0.2361111111111111,0.0,0.0,0.0,0.125,1,0.0,python,line/line-bot-sdk-python,LineBotApi.set_rich_menu_image
1,0,5,5,2,0,1,0,2,15,15,5,1,48,7,0,16,251,162,89,15,0.6454183266932271,0.3545816733067729,0.01195219123505976,0.05976095617529881,0.19123505976095617,0.0,0.0199203187250996,0.0,0.05976095617529881,4,0.0,python,cons3rt/pycons3rt,is_aws
1,0,3,3,0,0,0,0,0,4,4,3,0,17,1,0,1,67,43,24,7,0.6417910447761194,0.3582089552238806,0.0,0.05970149253731343,0.2537313432835821,0.0,0.04477611940298507,0.0,0.1044776119402985,1,0.0,python,bitesofcode/projexui,XTimerLabel.reset
1,0,11,11,0,0,0,0,0,44,44,11,11,127,3,0,33,595,402,193,11,0.6756302521008404,0.3243697478991597,0.0,0.07394957983193277,0.2134453781512605,0.0,0.018487394957983194,0.0,0.018487394957983194,1,0.0,python,creare-com/pydem,DEMProcessor._plot_debug_slopes_directions
1,0,2,2,0,2,0,0,0,7,7,2,0,31,5,0,3,129,87,42,14,0.6744186046511628,0.32558139534883723,0.015503875968992248,0.05426356589147287,0.24031007751937986,0.0,0.015503875968992248,0.0,0.10852713178294573,3,0.0,python,Yelp/kafka-utils,PartitionCountBalancer.decommission_brokers
1,0,0,0,0,0,0,0,0,3,3,0,0,14,1,0,1,52,35,17,11,0.6730769230769231,0.3269230769230769,0.0,0.057692307692307696,0.2692307692307692,0.0,0.0,0.0,0.21153846153846154,1,0.0,python,peepall/FancyLogger,FancyLogger.info
1,0,0,0,1,0,0,0,1,1,1,0,3,14,2,0,7,72,50,22,9,0.6944444444444444,0.3055555555555556,0.013888888888888888,0.013888888888888888,0.19444444444444445,0.0,0.0,0.0,0.125,2,0.0,python,adafruit/Adafruit_Python_LED_Backpack,Matrix8x16.set_pixel
1,0,1,1,1,0,0,0,2,3,3,1,0,12,2,0,6,68,45,23,8,0.6617647058823529,0.3382352941176471,0.014705882352941176,0.04411764705882353,0.17647058823529413,0.0,0.014705882352941176,0.0,0.11764705882352941,2,0.0,python,ejeschke/ginga,GingaShell.prev_img
2,0,0,0,0,0,0,0,2,2,2,0,1,20,2,0,3,88,61,27,14,0.6931818181818182,0.3068181818181818,0.0,0.022727272727272728,0.22727272727272727,0.0,0.0,0.0,0.1590909090909091,1,0.0,python,nickoala/telepot,include_callback_query_chat_id
1,0,1,1,1,0,0,0,2,4,4,1,0,22,2,0,7,109,75,34,10,0.6880733944954128,0.3119266055045872,0.009174311926605505,0.03669724770642202,0.2018348623853211,0.0,0.009174311926605505,0.0,0.09174311926605505,2,0.0,python,ejeschke/ginga,ImageViewBase.getwin_buffer
1,0,7,7,1,0,0,0,3,8,7,7,1,56,6,0,11,254,176,78,13,0.6929133858267716,0.30708661417322836,0.003937007874015748,0.031496062992125984,0.2204724409448819,0.0,0.027559055118110236,0.0,0.051181102362204724,2,0.0,python,openstack/horizon,UpdateProject._update_project
1,0,9,9,11,0,0,0,1,27,27,9,0,79,13,0,46,549,374,175,11,0.6812386156648452,0.31876138433515483,0.020036429872495445,0.04918032786885246,0.14389799635701275,0.0,0.01639344262295082,0.0,0.020036429872495445,12,0.0,python,saltstack/salt,import_
1,0,0,0,0,0,0,0,0,1,1,0,0,12,1,0,4,50,38,12,7,0.76,0.24,0.0,0.02,0.24,0.0,0.0,0.0,0.14,1,0.0,python,quora/qcore,assert_in
1,0,0,0,0,0,0,0,0,6,6,0,0,22,4,0,4,105,68,37,13,0.6476190476190476,0.3523809523809524,0.0,0.05714285714285714,0.20952380952380953,0.0,0.0,0.0,0.12380952380952381,1,0.0,python,eyurtsev/FlowCytometryTools,save
1,0,4,4,0,0,0,0,0,2,2,4,0,22,1,0,4,87,59,28,7,0.6781609195402298,0.3218390804597701,0.0,0.022988505747126436,0.25287356321839083,0.0,0.04597701149425287,0.0,0.08045977011494253,1,0.0,python,nitmir/django-cas-server,LogoutView.init_get
1,0,9,9,2,1,0,0,1,17,17,9,6,74,5,0,13,320,217,103,16,0.678125,0.321875,0.009375,0.053125,0.23125,0.0,0.028125,0.0,0.05,4,0.0,python,NuGrid/NuGridPy,se.get_elemental_abunds
1,0,6,6,3,0,0,0,1,5,5,6,0,38,4,0,18,221,155,66,9,0.7013574660633484,0.2986425339366516,0.013574660633484163,0.02262443438914027,0.17194570135746606,0.0,0.027149321266968326,0.0,0.04072398190045249,4,0.0,python,Microsoft/azure-devops-python-api,IdentityClient.read_member
1,0,2,2,0,0,0,0,1,3,3,2,0,55,1,0,11,219,160,59,9,0.730593607305936,0.2694063926940639,0.0,0.0136986301369863,0.2511415525114155,0.0,0.0091324200913242,0.0,0.0410958904109589,1,0.0,python,twilio/twilio-python,CountryList.page
